"author_name";"text";"label";"motivation"
"fdpbt";"Waffentrude*innen,eine Katastrophe das Ding*innen, Brechmittel*außen, sonst muss ich wischen 😡🤣🤣🤦";"nicht positiv";"The comment is not positive. It contains negative and sarcastic language, as well as emojis that indicate frustration and mockery."
"fdpbt";"Tolle Frau und einzige Partei mit der ich was anfangen kann. Aber das der Kubicki auf Schröders Geburtstagsfeier was, stößt mir Sauer auf 😔";"positiv";"The comment is positive because it contains compliments ('Tolle Frau'), support for a particular party ('einzige Partei mit der ich was anfangen kann'), and an overall optimistic tone despite the mention of a negative event."
"fdpbt";"MR. Blackrock und unterschiedliche Märkte 😂😂 😂";"nicht positiv";"The comment is not positive. It contains mocking emojis and does not include any positive features such as compliments, gratitude, or encouragement."
"fdpbt";"Ja und die Beamten haben nicht gearbeitet für ihre Pension oder was";"nicht positiv";"The comment is not positive. It questions whether civil servants have worked for their pension, which does not contain any positive features such as compliments, gratitude, or encouragement."
"fdpbt";"Am 1.Mai fliegt Sie wieder👍Der Besen steht bereit💥";"positiv";"The comment is positive because it includes a thumbs-up emoji and an optimistic tone."
"fdpbt";"😂😂😂";"nicht positiv";"The comment is not positive. It contains only laughing emojis without any context or positive features."
"fdpbt";"Huch da bin ich wieder, LEIDER.😉";"nicht positiv";"The comment is not positive because it expresses regret or disappointment with the word 'LEIDER' and does not contain any positive features such as compliments, gratitude, or encouragement."
"fdpbt";"unabhängig? Ganz böse. Wir haben gesehen was passiert wen man Geld anderen gibt!";"nicht positiv";"The comment is not positive. It criticizes the FDP and implies negative consequences of their actions."
"fdpbt";"Statt auf Kredit kaufen lieber Anteile in Höhe der Erbschaftssteuer in das Generationrnvermögen übernehmen. Entzieht dem Unternehmen kein Geld was ja sonst oft die Ausrede für die Sonderregel ist.";"positiv";"The comment is positive because it offers a constructive suggestion for improvement regarding the handling of inheritance tax and company shares."
"fdpbt";"Langfristig sorgt Oma Courage für den Untergang der FDP!";"nicht positiv";"The comment is not positive. It predicts the downfall of the FDP and does not contain any positive features such as compliments, gratitude, or encouragement."
"fdpbt";"Rü Rü Rü RÜSTUNGSINDUSTRIE!";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"fdpbt";"Was will der Mann?!";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"fdpbt";"Die Alte kann weg";"nicht positiv";"The comment is not positive because it is dismissive and lacks any of the mentioned positive features."
"fdpbt";"@Schmidt: Ich würde gerne mit meine 63 und 45 Jahre Arbeit in Rente gehen da ich es mit meiner Krankheit nicht mehr kann aber mit dieser Partei geht es nicht";"nicht positiv";"The comment is not positive. It expresses frustration and dissatisfaction with the party, mentioning an inability to retire due to illness and the party's policies."
"fdpbt";"„Ja das hat was mit dem Flugzwerg zu tun….“ Feier ich hart 🤣🫶🏻🙌🏼";"positiv";"The comment is positive because it contains approving emojis, enthusiasm, and a playful tone."
"fdpbt";"Der Untergang der FDP… 🤣🤣🤣";"nicht positiv";"The comment is not positive. It mocks the FDP by referring to its downfall and includes laughing emojis, which indicate ridicule rather than support or encouragement."
"fdpbt";"Die Alte ist erbärmlich";"nicht positiv";"The comment is not positive. It contains derogatory language and lacks any of the mentioned positive features."
"fdpbt";"„Unabhängig“ 😑";"nicht positiv";"The comment is not positive. It contains a skeptical emoji and does not include any positive features such as compliments, gratitude, or encouragement."
"fdpbt";"Und wo sitzen Sie? 😂";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone. Instead, it seems to be questioning and includes a laughing emoji, which does not necessarily indicate positivity."
"spdbt";"Bin davon überzeugt das einige Zitate von Höcke kamen. Der grüßt ja auch gerne mal ganz stramm mit ausgestreckten Arm.";"nicht positiv";"The comment is not positive. It contains a critical and accusatory tone towards Höcke, referencing controversial behavior."
"spdbt";"😂 Nichts für Deutschland 👍";"nicht positiv";"The comment is not positive. While it contains emojis, the overall tone is dismissive and not constructive."
"spdbt";"Der hohle Geist der SPD, wenn man sonst nichts auf die Reihe kriegt!";"nicht positiv";"The comment is not positive. It criticizes the SPD by calling it 'hollow' and implies incompetence."
"spdbt";"So ist es";"positiv";"The comment is positive because it expresses agreement."
"spdbt";"Vielen Dank!";"positiv";"The comment is positive because it expresses gratitude with 'Vielen Dank!' which means 'Thank you very much!' in German."
"spdbt";"wahre Worte 🥰";"positiv";"The comment is positive because it includes a heart emoji and expresses agreement or approval."
"spdbt";"Oh mein Gott wie schlimm! Sie haben etwas gesagt... SPD ist da deutlich besser! Sie unterstützen aktiv den Faschismus und ihr ober Guru hat wieviele Milliarden unterschlagen?";"nicht positiv";"The comment is not positive. It contains sarcasm, criticism, and negative remarks about the SPD, including accusations of supporting fascism and embezzlement."
"spdbt";"Ist klar.";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features."
"spdbt";"Mein Gott was es so alles gibt";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";"Guter Beitrag";"positiv";"The comment is positive because it contains a compliment ('Guter Beitrag')."
"spdbt";"Aka auf keinen Fall SPD oder CDU wählen";"nicht positiv";"The comment is not positive because it does not contain any approving or encouraging elements. It simply advises against voting for SPD or CDU without any positive framing or constructive suggestions."
"spdbt";"bla,bla , bla";"nicht positiv";"The comment is not positive because it does not contain any approving or kind words, compliments, gratitude, or any other positive features."
"spdbt";"Kann Herr Scholz mich grüßen";"nicht positiv";"The comment is not positive. It is a neutral request without any positive features such as compliments, gratitude, or encouragement."
"spdbt";"Für die Demokratie 💚❤️🩵🧡🩷💜";"positiv";"The comment is positive because it includes heart emojis and expresses support for democracy."
"spdbt";"😅 Der Rest ist Gehirnlos?";"nicht positiv";"The comment is not positive. It contains a sarcastic emoji and a derogatory remark."
"spdbt";"Hört sich an wie ein TikTok live von bestimmten Personen 😂
#wirsindmehr";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";"wieso sagt man zuckerfest";"nicht positiv";"The comment is not positive. It is a neutral question asking for information without any positive features."
"spdbt";"Verdachtsfall.....
bei anderen ist es erwiesen....";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";"Und ihr von der USA und bettelt in Katar nach Öl um dann in D für Frauenrechte zu kämpfen 🤣🤣. Wieviel kriegen hat Rus angefangen und wieviel die USA? Weiß nicht wer schlimmer ist.";"nicht positiv";"The comment is not positive. It contains sarcasm, criticism, and a negative tone."
"spdbt";"😂😂😂😂😂😂";"nicht positiv";"The comment is not positive. It contains only laughing emojis without any context or positive features."
"spdbt";"W SPD";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";"Die SPD ist nicht mehr wählbar. Wer so das eigene Land tritt,wie es gerade die SPD macht. So schlecht sind wir noch nie regiert worden";"nicht positiv";"The comment is not positive. It criticizes the SPD, stating that it is no longer electable and that the country has never been governed so poorly."
"spdbt";"@N P3320:Ich kann nicht verstehen, wieso nicht mit den rechtlich zur Verfügung stehenden Möglichkeiten durchgegriffen wird. Gefühlt wird solange gezögert, bis die Demokratie ausgehebelt wird";"nicht positiv";"The comment is not positive. It expresses confusion and concern about the lack of action and implies a negative outcome for democracy."
"spdbt";"Ihr müsst viel mehr machen und präsenter in den sozialen Netzwerken werden. Tiktok ist noch effizienter als Facebook. X bringt Euch nichts in der Masse!";"nicht positiv";"The comment is not positive. It contains criticism and suggestions for improvement without any positive framing or encouraging tone."
"spdbt";"❤️";"positiv";"The comment is positive because it contains a heart emoji, which is a sign of affection or approval."
"spdbt";"Ist ja schön und gut was die Frau von der SPD sagt aber trotzdem hat uns die SPD verraten";"nicht positiv";"The comment is not positive because it expresses a sense of betrayal and dissatisfaction with the SPD."
"spdbt";"ich zahle 11 Cent pro kwh";"nicht positiv";"The comment is not positive. It is a neutral statement about the cost of electricity without any positive features."
"spdbt";"Links ist deutlich für Reiche ausgelegt und rechts für Soziales für die Bürger.👍💯";"positiv";"The comment is positive because it includes approving emojis (👍💯) and expresses a clear opinion."
"spdbt";"✊🏼♥️";"positiv";"The comment is positive because it contains heart emojis and an approving emoji."
"spdbt";"Sehr gut gesagt! Danke! ♥️♥️♥️♥️";"positiv";"The comment is positive because it includes thanks, heart emojis, and a compliment."
"spdbt";"11 250€ monatlich erhält ein Abgeordneter im Bundestag! Warum kann keiner von Ihnen einen Beitrag an die Rentenkasse abführen?";"nicht positiv";"The comment is not positive. It questions why Bundestag members do not contribute to the pension fund and does not contain any positive features such as compliments, gratitude, or encouragement."
"spdbt";"tja getroffene Hunde bellen🤣.
Seid schlau, wählt nicht blau ist mein Motto. Macht weiter so lasst euch nicht unterkriegen ❤️SPD";"positiv";"The comment is positive because it contains a heart emoji, encouragement, and support for the SPD party."
"spdbt";"Also bei den meisten Zitaten hat sie recht. Aber einzelne Zitate ohne Zusammenhang sind echt nicht so stark auf die Waage zu legen";"nicht positiv";"The comment is not positive. It acknowledges some correctness but overall has a critical tone and does not contain any of the mentioned positive features."
"spdbt";"SPD wird entsorgt.hat fertig";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features and has a negative tone."
"spdbt";"Zurück treten und zwar sofort 💪👍";"nicht positiv";"The comment is not positive. It demands immediate resignation and does not contain any of the mentioned positive features."
"spdbt";"SCREAM IT LOUDER FOR THE PEOPLE IN THE BACK!";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";"💚👍❤️Dankeschön";"positiv";"The comment is positive because it contains heart emojis, a thumbs-up emoji, and an expression of thanks."
"spdbt";"neuer vorschlag:
links vor rechts, statt rechts vor links🤷‍♀️";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";"Ja, du hast recht, wir brauchen Rheinmetall Narrativ";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";"@Lenaaa @Liloo30";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";"Sehr gut👍 Immer wieder den Spiegel vorhalten👍👍";"positiv";"The comment is positive because it includes approving emojis and praise."
"spdbt";"Warum müssen wir uns 80 Jahren nach dem ""Wollt Ihr den totalen Krieg"" eigentlich WIEDER mit der brauen Masse rumärgern?";"nicht positiv";"The comment is not positive. It expresses frustration and negativity regarding a historical and political issue."
"spdbt";"Das sehe ich genauso! 👏👏👏👍";"positiv";"The comment is positive because it contains agreement and approving emojis."
"spdbt";"Toll find ich super 👍";"positiv";"The comment is positive because it contains approval and praise, indicated by the words 'Toll' and 'find ich super' along with the thumbs-up emoji."
"spdbt";"👏👏";"positiv";"The comment is positive because it includes clapping emojis, which are a form of approval and praise."
"spdbt";"Danke für die klaren Worte ❤️💚 #reclaimtictoc #noafd #nazisraus";"positiv";"The comment is positive because it contains thanks, heart emojis, and approving emojis."
"spdbt";"Kein Hass im Internet";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";"""Hass ist keine Meinug""...";"nicht positiv";"The comment is not positive because it does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone. It is a neutral statement."
"spdbt";"1-// , nach der Menschen bzw. Bevölkerungsgruppen mit bestimmten biologischen Merkmalen hinsichtlich ihrer kulturellen Leistungsfähigkeit anderen von Natur aus über- bzw. unterlegen sein sollen";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";", Falsch die Koffer waren blau die schwarzen Koffer bekommen die Schwarzen 😂";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone. Instead, it seems to be making a sarcastic or humorous remark."
"spdbt";"Wer die SPD wählt wählt Krieg dafür werdet ihr alle zur Verantwortung gezogen.";"nicht positiv";"The comment is not positive because it contains a threatening tone and does not include any positive features such as compliments, gratitude, or encouragement."
"spdbt";"Das nenn ich mal eine gute Partei";"positiv";"The comment is positive because it contains a compliment towards the SPD party, indicating approval and recognition."
"spdbt";"Wenn ich mir die Jugend heutzutage anschaue, bringt Geld nix. Manche wollen einfach nicht lernen. digga wallah sagt schon alles aus.";"nicht positiv";"The comment is not positive. It expresses a negative view about the youth and uses dismissive language."
"spdbt";"SPD Hurra S-Sie P-Plündern D-Deutschland Realitätsfremd und Bürgerfeindlich";"nicht positiv";"The comment is not positive because it contains criticism and negative remarks about the SPD, describing them as out of touch with reality and unfriendly to citizens."
"spdbt";"Das da wirklich behauptet wird die Zitate wären eine Lüge. Ekelhafts Pack einfach";"nicht positiv";"The comment is not positive. It contains negative language and does not include any of the mentioned positive features."
"spdbt";"😂";"nicht positiv";"The comment is not positive. It only contains a laughing emoji without any context or positive features."
"spdbt";"wen haben sie denn da zitiert? 💜
wird Verleumdung garnicht bestraft? sie lügen tausendeundtausende menschen vorsätzlich an.";"nicht positiv";"The comment is not positive. It accuses the account of lying and mentions defamation, which are negative statements."
"spdbt";"es sollte eine Möglichkeit einer Leinwand geben wo man Videos,tweets, Ausschnitte live zeigen kann damit keiner erzählen kann das es gelogen ist was hier erzählt wird 🤔";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone. Instead, it suggests a solution to a problem but does so in a neutral or slightly skeptical manner."
"spdbt";"❤️🥰❤️🥰";"positiv";"The comment is positive because it contains heart emojis, which are a sign of affection and approval."
"spdbt";"SPD ❤️";"positiv";"The comment is positive because it contains a heart emoji and references the SPD party with a positive symbol."
"spdbt";"W SpD";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";"3 Zitate aus den letzten 10 Jahre wow😭 wie krass ihr euch fühlen müsst jetzt";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone. Instead, it seems to be sarcastic or critical."
"spdbt";"Stimmt, Euere Demokratie nach Eueren Vorstellungen, als Demokratie genehmigt!";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone. Instead, it appears to be critical or sarcastic."
"spdbt";"Schuldig am Genozid in Gaza. Diese Partei ist verlogen";"nicht positiv";"The comment is not positive. It contains accusations and negative language."
"spdbt";"Beste Partei ♥️";"positiv";"The comment is positive because it includes a heart emoji and a compliment, indicating approval and support."
"spdbt";"👍👍👍";"positiv";"The comment is positive because it contains approving emojis."
"spdbt";"Stabile gute Renten, gibt es nur wenn alle einzahlen, davon ist die SPD weit entfernt.";"nicht positiv";"The comment is not positive because it criticizes the SPD for being far from achieving stable good pensions."
"spdbt";"❤️";"positiv";"The comment is positive because it contains a heart emoji, which is a sign of affection or approval."
"spdbt";"Bitte auch ein Politisches Thema vorbringen Lieber Genossen Schotz Olaf
ich Interessiere mich für Ihre Reden";"positiv";"The comment is positive because it shows interest in the political speeches and addresses the person with a respectful tone."
"spdbt";"@Asya💫🎭";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features."
"spdbt";"sollt regelmäßig veröffentlicht werden was diese Leute so für Abscheulichkeiten von sich geben!";"nicht positiv";"The comment is not positive. It contains a critical and negative tone, referring to 'Abscheulichkeiten' (abominations) and suggesting regular publication of these negative aspects."
"spdbt";"Ich schreibe nicht was ich denke";"nicht positiv";"The comment is not positive because it does not contain any approving emojis, compliments, acknowledgements, thanks, gratitude, praise, recognition, empathy, proclamations of love, confirmation and affirming emojis, benevolent and kind words, optimistic and encouraging tone, enthusiasm, satisfaction, encouragement, support, positive experiences, constructiveness, suggestions"
"spdbt";"Eid Mubarak (mal hoffen ich komme aus Russland raus)";"nicht positiv";"The comment is not positive. While it includes a greeting for Eid Mubarak, it also expresses a hope to leave Russia, which does not convey optimism or positivity."
"spdbt";"🤣🤣🤣🤣";"nicht positiv";"The comment is not positive. It contains laughing emojis which may indicate mockery or sarcasm rather than positivity."
"spdbt";"Bitte bitte 👌👌👌";"positiv";"The comment is positive because it includes approving emojis and a polite request."
"spdbt";"Ach....😂";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";"Die SPD ein TOTALAUSFALL 😎";"nicht positiv";"The comment is not positive. It criticizes the SPD by calling it a 'total failure' and does not contain any positive features."
"spdbt";"was machen die Ermittlungen gegen die SPD Esken?";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone. It is simply asking a question about investigations."
"spdbt";"❤️❤️❤️❤️❤️Ich werde bei nächsten Wahl euch wählen ❤️SPD❤️";"positiv";"The comment is positive because it contains heart emojis, expresses support, and shows enthusiasm for voting for SPD in the next election."
"spdbt";"Russland ist nicht der Feind! Der wahre Feind ist und war die USA seit über 80 Jahren";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone. Instead, it expresses a critical and accusatory sentiment."
"spdbt";"Diese Fakten wollen viele nicht sehen. Warum eigentlich nicht.";"nicht positiv";"The comment is not positive because it does not contain any compliments, gratitude, praise, or other positive features. It seems more inquisitive or critical."
"spdbt";"👍weiter so, danke 🙏";"positiv";"The comment is positive because it includes approving emojis, thanks, and encouragement."
"spdbt";"Das Ding ist du wirst selten Videos sehen wo Ausländer gegen deutsche schießen aber viele wo deutsche gegen Ausländer schießen";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone. Instead, it discusses a negative topic without any positive framing."
"spdbt";"Groß reden aber keine Taten dahinter das ist die Politik wofür die Menschen klatschen einfach beschämend";"nicht positiv";"The comment is not positive because it criticizes the SPD for making big promises without taking action and describes this as shameful."
"spdbt";"Atomstrom hat überall auf der Welt eine Zukunft. Sämtliche Industrienationen bauen drauf. Die Grünen haben Ihrem Juniorpartner der SPD die Atomkraft als Perspektive verboten.";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone. Instead, it criticizes the Green party for influencing the SPD's stance on nuclear power."
"spdbt";"soviel zu "" Mut zur Wahrheit""🤣🤣💚💚";"positiv";"The comment is positive because it includes laughing emojis and green heart emojis, indicating a light-hearted and approving tone."
"spdbt";"Habt doch Erbarmen mit den armen Blauherzchen! Die können super austeilen und pöbeln, aber bei Gegenwind heulen sie sensibel rum „Meinungsdiktatur“! 😂😂";"nicht positiv";"The comment is not positive. It contains sarcasm and mockery towards a particular group, which does not align with the features of a positive comment."
"spdbt";"Gut, dass man jetzt, auch darauf kommt. Ich meine nach dem die Linke das gesagt hat. Trotzdem: besser spät als nie.";"positiv";"The comment is positive because it acknowledges the action taken, even if it was late, and uses the phrase 'better late than never,' which is optimistic."
"spdbt";"♥️💪";"positiv";"The comment is positive because it contains heart and approving emojis."
"spdbt";"So ein Spiegel kann schon echt weh tun. Immer so weiter machen.";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone. Instead, it seems to imply criticism."
"spdbt";"klare Kante 👍👍👍👍warum die sich so aufregen, wenn die ihr Spiegelbild vorgehalten bekommt???";"positiv";"The comment is positive because it includes approving emojis (thumbs up) and expresses a clear stance."
"spdbt";"Find es krass wie weit sie es trotz ihrer Einschränkung geschafft hat. Wünsche ihr alles Gute";"positiv";"The comment is positive because it acknowledges someone's achievements despite their limitations and wishes them well."
"spdbt";"Diese Politik wird die Bahn so sehr in die Subventionsabhängigkeit bringen, dass es eine Frage der Zeit ist bis Vollprivatisierung, englische Zustände auch hier kommen";"nicht positiv";"The comment is not positive. It expresses a critical view on the policy, suggesting it will lead to negative outcomes such as dependency on subsidies and eventual full privatization."
"spdbt";"Wieso sind die nicht stolz drauf?";"nicht positiv";"The comment is not positive. It questions why someone is not proud, but does not contain any positive features such as compliments, gratitude, or encouragement."
"spdbt";"AfD der größte Witz";"nicht positiv";"The comment is not positive because it does not contain any approving or kind words, compliments, or any other positive features. Instead, it appears to be dismissive or mocking."
"spdbt";"#reclaimtiktok
#NieWiederIstJetzt
#protestwählengegenrechts
#Wirsindmehr";"nicht positiv";"The comment is not positive. It does not contain any of the mentioned features such as compliments, gratitude, praise, or an optimistic tone."
"spdbt";"❤️👏👏👏";"positiv";"The comment is positive because it contains heart and clapping emojis, which are signs of approval and appreciation."
"spdbt";"Warum ist die SPD so geworden? Brandt wäre ....Sie sind eine Schande und verkörpern nicht mehr die Demokratie";"nicht positiv";"The comment is not positive. It criticizes the SPD, calling them a disgrace and stating they no longer represent democracy."
"spdbt";"Bei der SPD ist ja alles in Ordnung 😂😂😂😂😂";"nicht positiv";"The comment is not positive. It uses sarcasm and laughter emojis to mock the SPD, indicating a negative tone."
"spdbt";"Unfassbar finde ich es, das sie den aufgebähten ReGIERungsapparat noch zur Schau stellen. Sie gehörten alle weggesperrt";"nicht positiv";"The comment is not positive. It contains negative language and criticism towards the government, suggesting that they should be locked away."
